,label,text
2983,ham,he say right giggle see u you would possibly first persondie NVQ think much could
2984,ham,no break time one how I come n get stuff fr Ì
2985,spam,reply win å£ weekly what professional sport Tiger Woods play send STOP end service
2986,ham,I m I see can not see maybe reboot ym I see buzz
2987,ham,do still grinder
2988,spam,no POLYPHONIC tone ur mob every week just txt PT st Tone FREE get txtin tell ur friend ptone reply hl info
2989,ham,love be not decision feeling if could decide love life would much simple less magical
2990,spam,hot live fantasies call just p per min NTT Ltd PO Box Croydon CR WB national rate call
2991,ham,Ki didt see youkwhere
2992,ham,so I m list buyer
2993,ham,no idea I guess well work hour suppose leave since usual nobody interest figure shit last second
2994,ham,mm not entirely sure understand text hey Ho which weekend
2995,ham,they release vday shirt u put make bottom half naked instead white underwear
2996,ham,Don knowhe watch film computer
2997,ham,no b Thursday
2998,ham,oh phone phone disconnect
2999,ham,I d onluy matter get offcampus
3000,spam,this message free welcome new improved Sex dogging club to unsubscribe service reply STOP msgsp only
3001,ham,Excellent Ill see riley plan
3002,ham,I see half hour
3003,spam,you ve tkts EURO CUP FINAL å£ cash collect CALL b POBOX ppm
3004,ham,ew one
3005,ham,also hi wesley how ve
3006,ham,ah see you lingo I let know wot earth finish make
3007,spam,loan purpose å£ å£ Homeowners Tenants welcome have previously refuse we still help call free text back help
3008,spam,UpdateNow Mths Half Price Orange line rental minscall MobileUpd calloptoutjq
3009,ham,imagine life without I see how fast u search medont worry lm always to disturb U Goodnoon
3010,ham,hm good morning headache anyone
3011,ham,yeah no prob last night obviously catch Speak soon
3012,spam,free unlimited HARDCORE porn direct mobile Txt PORN get free access hrs chrgdp per day txt stop exit this msg free
3013,ham,I might go sch Yar e salon v boring
3014,ham,ltgt min stop somewhere first
3015,ham,ltgt fast approach So Wish u Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day happy Independence Day Happy friendshipmotherfatherteacherschildren day amp happy birthday U Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas ltgt Good Mornings Afternoons Evenings Nights RememberI AM first WISHING U all THESEyours raj
3016,ham,one joy lifeis wake daywith thought somewheresomeone care enough tosend warm morning greeting
3017,ham,I do not get second half message
3018,ham,Wat time u wan meet later
3019,ham,I thank much selflessness I love plenty
3020,ham,be film ill call later
3021,ham,how dare change ring
3022,ham,you bad girl or lady
3023,ham,I love ya try budget money well babe Gary would freak know
3024,ham,what part do not initiate do not understand
3025,ham,I finish lunch already u wake already
3026,ham,you still game
3027,ham,you get tallent wasting
3028,ham,what record one night
3029,ham,also sir send email log usc payment portal Ill send another message explain thing back home have great weekend
3030,ham,go to let know cos come bak holiday day come dontgettext number
3031,ham,Jokin lar depend phone father get lor
3032,ham,Aight lemme know what s
3033,ham,get ready ltgt inch pleasure
3034,ham,Rajipls favour pls convey birthday wish Nimya pls today birthday
3035,ham,ok I feel like john lennon
3036,ham,cos darren say Ì consider mah ask ì
3037,ham,you not bother trust answer pls
3038,ham,wish family Merry X mas HAPPY NEW Year advance
3039,ham,one day crab run sea shoreThe wave come n clear footprint crab Crab ask frnd r u clear beautiful footprint wave reply a fox follow ur footprint catch that s clear frndsship never let u dwn GUD nyt
3040,ham,Aight time want come
3041,ham,Slaaaaave where must I summon time do not wish come anymore
3042,ham,your bill å£ that s not bad
3043,ham,let know change next hrs it even appendix age range however not impossible so chill let know hrs
3044,ham,hello yeah I ve get bath need hair ill come I m do yeah
3045,ham,so how s weather
3046,ham,ok not much though HM Friday can not wait Dunno wot hell I m go to another week become slob oh wait already do
3047,ham,die now e toot fringe
3048,ham,lol do not know awesome phone I could click delete right I want
3049,ham,ok
3050,ham,awesome question cute answer someone ask boy ur life he smile amp answer she fine Gudnite
3051,ham,please leave topicsorry tell
3052,ham,pls send correct name da
3053,ham,what happen yo date
3054,spam,eastender tv quiz what FLOWER DOT compare D violet E tulip F LILY txt D E F NOW chance WIN å£ Cash WKENTP
3055,ham,webpage not available
3056,ham,just wake Yeesh late but I do not fall asleep til ltgt
3057,spam,you unsubscribe service get ton sexy babe hunk straight phone go httpgotbabescouk no subscription
3058,ham,Dear know ltgt th ltgt th birthday love Gopalettan we planning give small gift day those like participate welcome please contact admin team detail
3059,ham,Kkfrom tomorrow onwards start ah
3060,ham,what u talk bout early morning its almost noon
3061,ham,fine do remember
3062,spam,hi babe Jordan r u I m home abroad lonely text back u wanna chat xxSP visionsmscom Text stop stopcost p
3063,ham,ok how many buy
3064,ham,sound good keep post
3065,spam,get brand new mobile phone agent the Mob plus load goody for info text MAT
3066,ham,ok so april can not wait
3067,ham,boy well get yo ass quick
3068,ham,ay wana meet satÌ wkg sit
3069,ham,I m wait till bus pick
3070,ham,apart one tell yesterday
3071,ham,ok lor but buy wat
3072,ham,somebody go andros steal ice
3073,ham,Don know I didt msg recently
3074,ham,take we shopping Mark distract IsaiahD
3075,ham,Mum hope great day hope text meet well full life have great day Abiola
3076,ham,there no sense foot penis
3077,ham,okay think expert
3078,ham,deep sigh I miss I really surprised have not go net cafe yet get do not miss
3079,ham,Ssi thinl role like sachinjust stand other hit
3080,ham,have great trip India and bring light everyone not project everyone lucky see smile Bye Abiola
3081,ham,and importantly discuss u
3082,ham,kkhow training process
3083,ham,ok lor I ne go toa payoh return smth u wan send wat
3084,ham,in da car park
3085,ham,I wish I hold tightly make see important how much mean how much I need in life
3086,ham,so ask how s anthony Dad and bf
3087,ham,Wnevr wana fal luv vth book my bed fal luv vth Yen madodu nav pretsorginta nammanna pretsovru important alwa Gud eveB
3088,ham,what Todaysundaysunday holidayso no work
3089,ham,be go take bath ill place key window
3090,spam,LORD of the RINGSRETURN of the KING store nowreply LOTR June Chance WIN lotr soundtrack cd stdtxtrate Reply STOP end txt
3091,ham,dear take care I reach homelove u lot
3092,ham,staffsciencenusedusgphyhcmkteachingpc
3093,ham,have emigrate something ok maybe bit hopeful
3094,ham,Olol print forum post guy exact prob fix gpu replacement hopefully do not ignore
3095,ham,we walk mom right stagwood pass right winterstone leave victor hill Address ltgt
3096,ham,yo jp hungry like mofo
3097,ham,this creepy crazy
3098,ham,ok I din get ur msg
3099,ham,tessypls favor pls convey birthday wish Nimyapls dnt forget today birthday Shijas
3100,ham,pathaya enketa maraikara pa
3101,ham,even friend priest call
3102,ham,u lousy run already come back half dead Hee
3103,ham,that s say bad dat e gal know u Wat u
3104,ham,or remind hrs
3105,ham,I hope would not send message my rent due do not enough my reserve completely go its loan need hope could the balance ltgt be way could get till mid march hope pay back
3106,ham,hi Happy New Year I do not mean intrude pls let know much tuition pay last semester much semester thank
3107,ham,hello hun ru its way I m good be date guy meet walkabout far we meet soon how s everyone else
3108,ham,lol I go to last month I cash I leave ltgt case I collect week cause announce blog
3109,spam,good Luck Draw take place th Feb Good Luck for removal send STOP customer service
3110,ham,Short but Cute be good person
3111,ham,just have not decide yet eh
3112,ham,Wat time liao still get
3113,ham,yes watch footie worry go blow Phil Neville
3114,ham,I wait Ì inside da car park
3115,ham,Uncle Abbey Happy New Year Abiola
3116,ham,now free call pa
3117,ham,r u say order slipper cos pay return
3118,ham,stop know well
3119,ham,good evening roger how
3120,ham,small problem auctionpunj ask tiwary
3121,spam,free entry weekly comp chance win ipod Txt POD get entry std txt rate tc apply detail
3122,ham,he tell not tell one if treat hi hi hi
3123,ham,my uncle Atlanta Wish guy great semester
3124,spam,st wk FREE Gr tone str u wk Txt NOKIA on Classic Nokia tone hit on Polys Nokiap polyp
3125,ham,u come pick
3126,ham,that s cool like photo you sexy
3127,ham,would u fuckin believe do not know thur pre book cancel again need b sack
3128,ham,Haha well late ever way I could swing
3129,ham,ok but finish
3130,spam,LookAtMe thank purchase video clip LookAtMe you ve charge p Think well why not send video MMSto
3131,ham,I ve bar B Q store lifethis twat orange dungerees came ask I want deck so I get first punch
3132,ham,so no message have food
3133,ham,ok go sleep Hope meet
3134,ham,Wat make people dearer not de happiness dat u feel u meet de pain u feel u miss dem
3135,ham,can let know detail fri u find cos I m not tom fri mentionne chinese thank
3136,ham,you re right I I think
3137,ham,Wat r u
3138,ham,be ur lecture
3139,spam,sexy sexy cum text I m wet warm ready porn u fun this MSG be free RECD MSGS P INC vat CANCEL TEXT stop
3140,ham,customer place call
3141,ham,not plan yet go join company jan onlydon know happen
3142,ham,boy I love u Grl Hogolo Boy gold chain kodstini Grl Agalla boy necklace madstini Grl agalla boy Hogli mutai eerulli kodthini Grl I love U kano
3143,ham,haha I hear text you re around
3144,ham,Ill get tomorrow send
3145,ham,shit babe THASA BIT MESSED UPYEH
3146,ham,oh that s late well good night give u call tomorrow Iam go go sleep night night
3147,ham,cheer U TEX mecause u werebored yeah OKDEN HUNNY r UIN WK satsoundåõs LIKEYOUR HAVIN GRFUN J keep UPDAT COUNTINLOTS of loveme xxxxx
3148,ham,sorry meet Ill call later
3149,ham,Yo Howz u girl never ring india L
3150,ham,yeah bad
3151,spam,hard live chat pmin Choose girl connect LIVE Call Cheap Chat uks big live service VU BCMWCNXX
3152,ham,I tag MY friend seem count your friend
3153,spam,not hear U Call rude chat private line cum Wan C pic gettin shag text PIX end send STOP SAM xxx
3154,ham,ok
3155,ham,long time you remember today
3156,ham,have not shop lor juz arrive
3157,ham,thank u IT well work out CAUSE I will feel used OTHERWISE
3158,ham,be challenge I know
3159,ham,how much ur hdd casing cost
3160,ham,mystery solve just open email he s send another batch be not sweetie
3161,ham,I can not describe lucky I m actually awake noon
3162,spam,this nd time try contact u U å£ prize claim call b TCsstop sms ppm
3163,ham,today sorry day if ever angry ever misbehave hurt plz plz just slap URSELF Bcoz its ur fault I m basically good
3164,ham,cheer card be time year already
3165,spam,hot live fantasies call just p per min NTT Ltd PO Box Croydon CR WB k
3166,ham,when people see msgs they think Iam addict msge they wrong Bcoz they do not know Iam addict sweet Friends BSLVYL
3167,ham,ugh hopefully asus ppl do not randomly reformat
3168,ham,have not see facebook huh lol
3169,ham,Mah b Ill pick tomorrow
3170,ham,still otside leu come morrow maga
3171,ham,do u still plumber tape wrench could borrow
3172,spam,dear Voucher Holder to claim week offer pc please go httpwwwetlpcoukreward TsCs apply
3173,ham,it vl bcum difficult
3174,spam,UR going BAHAMAS callfreefone speak live operator claim either Bahamas cruise ofå£ CASH only to opt txt x
3175,ham,have not still waitin usual ÌÏ come back sch oredi
3176,ham,in meeting da I call
3177,ham,K k watch film
3178,ham,do cinema plus drink appeal tomo be fr thriller director like mac
3179,ham,there size elephant tablet u shove um ur ass
3180,ham,so many people seem special first sight but remain special till last sight Maintain till life end take cr da
3181,ham,my parent my Kidz my friend n my colleague all scream surprise I wait sofa NAKED
3182,ham,dunno juz askin cos get card get salon call hair sense tot da one Ì cut ur hair
3183,ham,good morning pookie pie Lol hope I do not wake u
3184,ham,maybe if you woke up before FUCKING this wouldnt be a problem
3185,ham,happy birthday youdearwith lot loverakhesh NRI
